Provider,ClaimID_count,BeneID_nunique,ClaimDuration_mean,ClaimDuration_max,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_std,Insurance_Coverage_Ratio_mean,Patient_Risk_Score_mean,Docs_Involved_Count_mean,ClmProcedureCode_1_count,County_nunique,Ratio_ClaimsPerPatient,Unique_Staff_Count,Ratio_ClaimsPerDoctor,Ratio_Inpatient_Business
PRV52406,63,44,0.9841269841269841,20,213.015873015873,13420,517.4928234522955,211.76862514553144,18.22222222222222,1.0476190476190477,0,11,1.4318181818181819,8,7.0,0.0
PRV52407,43,18,0.5348837209302325,20,371.3953488372093,15970,851.4849253351991,356.39061291262476,17.674418604651162,1.1395348837209303,0,4,2.388888888888889,5,7.166666666666667,0.0
PRV52408,29,12,1.0344827586206897,17,147.24137931034483,4270,225.62447549166,145.87909748829287,17.344827586206897,1.206896551724138,0,3,2.4166666666666665,12,2.230769230769231,0.0
PRV52409,16,15,0.0,0,164.375,2630,227.21410607618535,143.55142466822795,17.875,1.25,0,7,1.0666666666666667,11,1.3333333333333333,0.0
PRV52410,58,23,0.06896551724137931,3,419.13793103448273,24310,716.8431879287511,419.13793103448273,16.603448275862068,1.0517241379310345,0,5,2.5217391304347827,4,11.6,0.0
PRV52411,92,51,1.576086956521739,20,347.9347826086956,32010,621.7125197697193,344.0583779382709,17.47826086956522,1.0,0,4,1.803921568627451,1,46.0,0.0
PRV52412,63,40,1.5396825396825398,20,322.85714285714283,20340,756.0731074299638,321.9181757209926,17.96825396825397,1.2857142857142858,0,6,1.575,3,15.75,0.0
PRV52414,132,59,1.446969696969697,20,330.3030303030303,43600,634.8491909563426,322.2307960198084,17.818181818181817,1.196969696969697,0,6,2.23728813559322,7,16.5,0.0
PRV52415,41,13,1.0731707317073171,20,182.9268292682927,7500,362.25849819182315,177.1477979890817,18.195121951219512,1.1219512195121952,0,5,3.1538461538461537,6,5.857142857142857,0.0
PRV52416,42,22,0.14285714285714285,6,229.76190476190476,9650,265.4631304631733,203.21241029616388,19.142857142857142,1.0238095238095237,0,4,1.9090909090909092,2,14.0,0.0
PRV52417,20,7,2.05,20,210.5,4210,340.0537883149788,206.10975609756096,16.25,1.0,0,3,2.857142857142857,1,10.0,0.0
PRV52418,35,24,1.4285714285714286,20,220.85714285714286,7730,360.941346290758,183.42023540333128,17.942857142857143,1.0571428571428572,0,5,1.4583333333333333,5,5.833333333333333,0.0
PRV52419,112,34,2.919642857142857,21,1013.125,113470,3574.526247510872,389.6121045501186,16.321428571428573,1.1607142857142858,5,8,3.2941176470588234,14,7.466666666666667,0.044642857142857144
PRV52420,141,47,3.234042553191489,20,553.5460992907801,78050,1221.0300889891369,548.6307141352434,17.078014184397162,1.0354609929078014,0,6,3.0,3,35.25,0.0
PRV52421,95,63,2.0105263157894737,20,353.1578947368421,33550,665.4581898689097,352.01146430432516,18.147368421052633,1.0315789473684212,0,7,1.507936507936508,6,13.571428571428571,0.0
PRV52422,58,33,2.8448275862068964,20,455.17241379310343,26400,1147.958128369153,438.5251608325132,17.413793103448278,1.0689655172413792,0,6,1.7575757575757576,7,7.25,0.0
PRV52423,54,30,1.2222222222222223,20,212.59259259259258,11480,465.8292876442119,211.8609967992684,17.37037037037037,1.0925925925925926,0,9,1.8,7,6.75,0.0
PRV52425,23,8,0.0,0,155.2173913043478,3570,256.9023437597427,154.36007348438457,16.73913043478261,1.0,0,3,2.875,3,5.75,0.0
PRV52427,19,12,1.5263157894736843,20,1939.4736842105262,36850,4328.745614666127,362.00334793954016,17.263157894736842,1.0526315789473684,0,4,1.5833333333333333,9,1.9,0.15789473684210525
PRV52431,63,36,3.3968253968253967,20,378.57142857142856,23850,584.8403618492197,328.3731314307902,16.92063492063492,0.9841269841269841,0,6,1.75,1,31.5,0.0
PRV52432,58,27,1.2241379310344827,20,220.3448275862069,12780,476.9455650179804,197.40367851444046,17.913793103448278,1.0,0,4,2.1481481481481484,2,19.333333333333332,0.0
PRV52433,85,62,0.9058823529411765,20,259.52941176470586,22060,449.3299399750513,258.71839201630473,17.91764705882353,1.2705882352941176,0,19,1.3709677419354838,4,17.0,0.0
PRV52434,2,2,0.0,0,45.0,90,63.63961030678928,45.0,17.5,1.0,0,2,1.0,1,1.0,0.0
PRV52435,70,25,2.1,20,291.7142857142857,20420,546.0954193539234,275.9545473034571,18.228571428571428,1.1428571428571428,0,5,2.8,10,6.363636363636363,0.0
PRV52436,44,22,1.5909090909090908,20,226.8181818181818,9980,434.097688755266,225.47690014903128,17.568181818181817,1.1136363636363635,0,6,2.0,7,5.5,0.0
PRV52437,43,26,0.2558139534883721,5,256.9767441860465,11050,504.52492922371533,209.78312760008183,17.25581395348837,1.0465116279069768,0,8,1.6538461538461537,11,3.5833333333333335,0.0
PRV52439,121,64,0.5785123966942148,20,243.96694214876032,29520,408.9100947210014,235.62134446479217,17.74380165289256,0.9834710743801653,0,3,1.890625,1,60.5,0.0
PRV52440,12,8,2.9166666666666665,20,415.0,4980,525.4175828459078,410.02487562189054,17.083333333333332,1.0,0,3,1.5,1,6.0,0.0
PRV52441,94,53,1.0425531914893618,20,217.12765957446808,20410,474.44052470756134,172.80015292097372,17.148936170212767,0.9787234042553191,0,4,1.7735849056603774,1,47.0,0.0
PRV52443,1,1,0.0,0,10.0,10,0.0,10.0,19.0,1.0,0,1,1.0,1,0.5,0.0
PRV52445,5,5,8.2,32,20400.0,102000,17840.96409950987,19.083255378858745,15.8,2.0,4,3,1.0,3,1.25,1.0
PRV52446,10,10,7.3,20,12900.0,129000,16237.473804614914,12.067352666043032,16.7,1.5,7,3,1.0,1,5.0,1.0
PRV52448,2,2,0.0,0,85.0,170,21.213203435596427,85.0,18.0,1.0,0,2,1.0,2,0.6666666666666666,0.0
PRV52449,6,5,6.666666666666667,14,21000.0,126000,21661.024906499693,19.644527595884004,15.833333333333334,1.6666666666666667,5,2,1.2,5,1.0,1.0
PRV52450,298,232,1.3657718120805369,20,273.6241610738255,81540,559.4209545569793,263.3957510283182,17.42281879194631,1.1275167785234899,0,15,1.2844827586206897,14,19.866666666666667,0.0
PRV52451,20,17,2.4,20,556.5,11130,878.9304205740784,553.6428571428571,17.35,1.0,0,5,1.1764705882352942,1,10.0,0.0
PRV52452,274,136,1.3467153284671534,20,319.8905109489051,87650,1007.9666121776754,241.21320027863132,17.48905109489051,1.032846715328467,2,6,2.014705882352941,6,39.142857142857146,0.0072992700729927005
PRV52453,1,1,0.0,0,20.0,20,0.0,20.0,17.0,1.0,0,1,1.0,1,0.5,0.0
PRV52454,15,14,0.2,2,96.66666666666667,1450,79.88086367179802,93.36996336996337,18.866666666666667,1.0666666666666667,0,2,1.0714285714285714,1,7.5,0.0
PRV52455,76,45,1.8026315789473684,20,318.42105263157896,24200,539.3651889189215,313.3152431476354,17.75,1.0526315789473684,0,7,1.6888888888888889,2,25.333333333333332,0.0
PRV52456,7,7,1.5714285714285714,11,195.71428571428572,1370,246.29637586027278,195.71428571428572,17.428571428571427,1.0,0,3,1.0,1,3.5,0.0
PRV52457,9,9,4.444444444444445,8,13000.0,117000,10012.492197250393,12.979420018709074,16.555555555555557,1.2222222222222223,5,4,1.0,5,1.5,1.0
PRV52458,1,1,5.0,5,27000.0,27000,0.0,25.257249766136574,17.0,1.0,1,1,1.0,1,0.5,1.0
PRV52459,50,49,5.28,35,10118.0,505900,10938.281214083287,9.65235486149558,16.18,1.38,27,7,1.0204081632653061,3,12.5,1.0
PRV52460,13,9,5.3076923076923075,16,6923.076923076923,90000,5544.6902297233655,6.476217888752968,15.846153846153847,1.5384615384615385,7,4,1.4444444444444444,2,4.333333333333333,1.0
PRV52461,7,7,3.5714285714285716,7,6857.142857142857,48000,2410.295378065479,6.414539623145798,16.428571428571427,1.0,2,5,1.0,1,3.5,1.0
PRV52462,2,2,4.5,8,8000.0,16000,4242.640687119285,4.677268475210477,15.0,1.5,1,2,1.0,1,1.0,1.0
PRV52463,1,1,4.0,4,5000.0,5000,0.0,4.677268475210477,15.0,1.0,1,1,1.0,1,0.5,1.0
PRV52464,2,2,8.5,14,6000.0,12000,2828.42712474619,5.612722170252573,16.5,1.5,2,2,1.0,1,1.0,1.0
PRV52466,13,11,8.538461538461538,35,10692.307692307691,139000,9664.234884223164,10.00215873929625,16.692307692307693,1.0,7,2,1.1818181818181819,1,6.5,1.0
PRV52467,103,89,1.5048543689320388,35,1783.106796116505,183660,12218.72743198367,135.72082606151298,18.0873786407767,1.4466019417475728,5,5,1.1573033707865168,49,2.06,0.07766990291262135
PRV52468,21,21,1.9523809523809523,18,1545.2380952380952,32450,4175.2001377749775,165.57753129315338,17.904761904761905,1.1428571428571428,1,6,1.0,14,1.4,0.14285714285714285
PRV52469,184,150,1.4076086956521738,20,567.5,104420,1712.433876510496,269.1896647591938,17.89673913043478,1.1304347826086956,4,14,1.2266666666666666,36,4.972972972972973,0.03260869565217391
PRV52470,3,3,0.0,0,90.0,270,10.0,90.0,18.666666666666668,1.3333333333333333,0,2,1.0,3,0.75,0.0
PRV52471,8,8,0.125,1,205.0,1640,233.23807579381202,155.4950495049505,17.625,1.375,0,5,1.0,6,1.1428571428571428,0.0
PRV52472,61,57,3.3442622950819674,20,3341.1475409836066,203810,7807.433017827874,277.9913509124533,18.19672131147541,1.7868852459016393,10,7,1.0701754385964912,37,1.605263157894737,0.29508196721311475
PRV52473,4,4,5.0,20,967.5,3870,808.4295475385182,967.5,15.25,1.25,0,2,1.0,4,0.8,0.0
PRV52474,37,35,4.351351351351352,21,6182.972972972973,228770,10373.748884367498,121.61534024785263,17.405405405405407,1.6756756756756757,16,4,1.0571428571428572,19,1.85,0.5945945945945946
PRV52476,26,26,2.9615384615384617,22,3357.6923076923076,87300,9458.669381130649,99.48072701779785,16.807692307692307,1.3846153846153846,3,7,1.0,16,1.5294117647058822,0.23076923076923078
PRV52478,55,52,2.272727272727273,20,576.3636363636364,31700,1289.062771273311,188.3512193868786,17.181818181818183,1.290909090909091,1,16,1.0576923076923077,27,1.9642857142857142,0.09090909090909091
PRV52480,30,29,1.0333333333333334,11,1478.3333333333333,44350,3485.1973508988895,146.24727159338946,17.733333333333334,1.4333333333333333,1,8,1.0344827586206897,20,1.4285714285714286,0.16666666666666666
PRV52482,1,1,0.0,0,40.0,40,0.0,40.0,22.0,1.0,0,1,1.0,1,0.5,0.0
PRV52483,223,61,1.0179372197309418,20,233.67713004484304,52110,593.4385399439655,230.2344449608221,18.05829596412556,1.4304932735426008,0,3,3.6557377049180326,3,55.75,0.0
PRV52484,13,10,0.9230769230769231,12,120.76923076923077,1570,166.1054654158786,94.97258329925977,17.923076923076923,1.3076923076923077,0,2,1.3,7,1.625,0.0
PRV52485,5,4,0.0,0,316.0,1580,307.0504844484047,296.327868852459,18.2,1.0,0,1,1.25,2,1.6666666666666667,0.0
PRV52486,69,58,1.8695652173913044,20,320.8695652173913,22140,734.0014007248111,316.3430256069085,17.71014492753623,1.0289855072463767,0,1,1.1896551724137931,7,8.625,0.0
PRV52487,177,127,1.231638418079096,20,288.3050847457627,51030,514.2375839610415,266.79081909725096,17.949152542372882,1.03954802259887,0,1,1.3937007874015748,5,29.5,0.0
PRV52488,183,130,1.1147540983606556,20,244.3169398907104,44710,454.50304715843055,230.15266553576478,17.92349726775956,1.0491803278688525,0,1,1.4076923076923078,5,30.5,0.0
PRV52490,17,16,2.3529411764705883,20,293.52941176470586,4990,455.7266337464625,293.52941176470586,18.058823529411764,1.0588235294117647,0,1,1.0625,2,5.666666666666667,0.0
PRV52491,63,57,1.4761904761904763,20,263.1746031746032,16580,419.20749114838185,253.74508879459376,17.349206349206348,1.253968253968254,0,1,1.105263157894737,3,15.75,0.0
PRV52492,34,33,1.8235294117647058,20,229.7058823529412,7810,347.68049852595766,229.7058823529412,18.470588235294116,1.0,0,2,1.0303030303030303,6,4.857142857142857,0.0
PRV52493,16,16,0.0,0,248.125,3970,393.29749130482213,248.125,17.0,1.1875,0,1,1.0,3,4.0,0.0
PRV52494,1,1,0.0,0,20.0,20,0.0,20.0,21.0,1.0,0,1,1.0,1,0.5,0.0
PRV52495,15,14,3.533333333333333,8,6586.666666666667,98800,5806.999061067437,126.04926722793888,18.0,1.0666666666666667,7,1,1.0714285714285714,6,2.142857142857143,0.8
PRV52497,30,30,1.5,24,1974.6666666666667,59240,4967.730858758098,143.04833177424382,17.666666666666668,1.3,4,6,1.0,13,2.142857142857143,0.13333333333333333
PRV52499,157,119,2.1910828025477707,20,1048.8535031847134,164670,4264.999769764754,295.6419721298793,16.89171974522293,1.4331210191082802,5,25,1.319327731092437,68,2.2753623188405796,0.050955414012738856
PRV52500,126,111,1.1666666666666667,20,685.0,86310,2160.008425909492,234.3880077634121,17.6984126984127,1.5317460317460319,4,14,1.135135135135135,59,2.1,0.05555555555555555
PRV52501,19,16,1.263157894736842,20,254.73684210526315,4840,526.6389066634708,254.73684210526315,19.263157894736842,1.2105263157894737,0,10,1.1875,13,1.3571428571428572,0.0
PRV52502,119,87,2.680672268907563,35,2192.436974789916,260900,6391.267210279784,244.51587062501747,17.33613445378151,1.3277310924369747,11,20,1.367816091954023,36,3.2162162162162162,0.2184873949579832
PRV52503,78,63,2.0256410256410255,20,933.3333333333334,72800,2656.242667420488,366.97120227588334,17.974358974358974,1.3076923076923077,5,19,1.2380952380952381,35,2.1666666666666665,0.0641025641025641
PRV52504,40,34,2.325,20,2854.5,114180,4702.270564476108,52.12394761459308,17.025,1.325,6,11,1.1764705882352942,14,2.6666666666666665,0.35
PRV52506,13,12,1.6153846153846154,20,168.46153846153845,2190,247.0440633384442,168.46153846153845,18.76923076923077,1.1538461538461537,0,4,1.0833333333333333,9,1.3,0.0
PRV52507,29,24,0.20689655172413793,6,250.0,7250,304.4550166163421,232.92932741550015,17.724137931034484,1.3448275862068966,0,6,1.2083333333333333,15,1.8125,0.0
PRV52508,37,36,1.162162162162162,20,828.1081081081081,30640,2687.995781492471,200.03514543844668,18.08108108108108,1.3783783783783783,2,7,1.0277777777777777,26,1.3703703703703705,0.05405405405405406
PRV52509,63,26,1.126984126984127,20,1807.142857142857,113850,7500.43835892522,280.2217989263102,16.634920634920636,1.2222222222222223,4,10,2.423076923076923,19,3.15,0.09523809523809523
PRV52510,26,22,0.0,0,163.07692307692307,4240,297.92306699239293,160.7920792079208,16.76923076923077,1.1538461538461537,0,5,1.1818181818181819,12,2.0,0.0
PRV52511,246,196,2.7439024390243905,23,2927.967479674797,720280,6676.514483464986,183.88713857670237,17.434959349593495,1.4146341463414633,43,33,1.2551020408163265,81,3.0,0.3048780487804878
PRV52512,31,19,1.935483870967742,20,196.4516129032258,6090,333.53209128055204,196.4516129032258,17.93548387096774,0.967741935483871,0,3,1.631578947368421,2,10.333333333333334,0.0
PRV52513,20,18,0.0,0,193.5,3870,449.1896211951848,193.5,18.3,1.25,0,4,1.1111111111111112,9,2.0,0.0
PRV52514,15,13,1.3333333333333333,20,440.0,6600,840.0765271262919,438.03278688524586,17.4,1.0666666666666667,0,4,1.1538461538461537,8,1.6666666666666667,0.0
PRV52515,17,17,0.0,0,144.11764705882354,2450,403.79541267096835,46.55667144906744,17.823529411764707,1.0,0,5,1.0,5,2.8333333333333335,0.0
PRV52517,32,26,0.0,0,340.9375,10910,659.6839877620779,334.46915561999447,17.15625,1.15625,0,10,1.2307692307692308,14,2.1333333333333333,0.0
PRV52518,51,50,1.4313725490196079,20,1418.4313725490197,72340,7976.166591176246,301.2474096141249,17.568627450980394,1.2156862745098038,1,8,1.02,21,2.3181818181818183,0.0196078431372549
PRV52519,100,72,2.27,20,1371.8,137180,4419.015242921403,385.9197239354661,17.43,1.06,5,10,1.3888888888888888,7,12.5,0.06
PRV52520,121,51,1.8760330578512396,20,329.8347107438017,39910,624.4357232348184,327.8921409678234,17.818181818181817,1.115702479338843,0,6,2.372549019607843,6,17.285714285714285,0.0
PRV52521,113,88,1.2920353982300885,20,221.23893805309734,25000,473.93703006864826,214.3598702011979,17.8141592920354,1.2743362831858407,0,15,1.2840909090909092,26,4.185185185185185,0.0
PRV52523,3,3,0.0,0,160.0,480,208.08652046684813,160.0,17.0,1.0,0,2,1.0,3,0.75,0.0
PRV52525,2,2,0.0,0,75.0,150,21.213203435596427,75.0,17.0,1.0,0,1,1.0,1,1.0,0.0
PRV52526,1,1,0.0,0,90.0,90,0.0,90.0,18.0,1.0,0,1,1.0,1,0.5,0.0
PRV52527,160,73,1.74375,20,304.5625,48730,628.4300563243487,296.4111499655535,18.05625,1.0,0,4,2.191780821917808,1,80.0,0.0
PRV52528,26,16,1.0769230769230769,20,248.46153846153845,6460,422.98645186523237,248.46153846153845,17.346153846153847,1.5769230769230769,0,6,1.625,9,2.6,0.0
PRV52529,12,8,0.0,0,176.66666666666666,2120,227.08962321008192,176.66666666666666,17.416666666666668,1.0833333333333333,0,4,1.5,5,2.0,0.0
PRV52530,10,9,2.0,14,521.0,5210,906.721199340422,221.28063610851262,16.3,1.2,1,5,1.1111111111111112,6,1.4285714285714286,0.1
PRV52531,5,5,2.0,9,594.0,2970,1020.4802790843142,582.3870967741935,17.2,1.0,0,4,1.0,3,1.25,0.0
PRV52532,16,15,0.4375,3,159.375,2550,310.98700401570915,158.76024590163934,18.4375,1.1875,0,8,1.0666666666666667,12,1.2307692307692308,0.0
PRV52533,43,27,0.3023255813953488,7,171.62790697674419,7380,221.90656798964633,159.21381558338555,16.86046511627907,1.186046511627907,0,5,1.5925925925925926,14,2.8666666666666667,0.0
PRV52535,18,12,1.1666666666666667,20,400.0,7200,616.508193734014,397.25274725274727,17.5,1.1666666666666667,0,4,1.5,7,2.25,0.0
PRV52536,1,1,8.0,8,14000.0,14000,0.0,13.096351730589335,17.0,2.0,1,1,1.0,1,0.5,1.0
PRV52537,1,1,19.0,19,57000.0,57000,0.0,53.32086061739944,20.0,1.0,1,1,1.0,1,0.5,1.0
PRV52539,14,12,4.142857142857143,20,317.85714285714283,4450,418.6457759422466,275.4243281471004,17.857142857142858,1.0,0,2,1.1666666666666667,2,4.666666666666667,0.0
PRV52540,7,4,0.0,0,481.42857142857144,3370,438.2704101133824,481.42857142857144,18.571428571428573,1.0,0,1,1.75,1,3.5,0.0
PRV52541,5,5,6.4,11,8200.0,41000,4816.637831516919,7.670720299345183,17.6,1.6,3,3,1.0,5,0.8333333333333334,1.0
PRV52542,62,44,1.2741935483870968,20,256.7741935483871,15920,546.8801954501264,252.0303605313093,17.870967741935484,1.1774193548387097,0,4,1.4090909090909092,2,20.666666666666668,0.0
PRV52543,171,89,1.2514619883040936,20,278.0701754385965,47550,505.5018656967649,275.5845544469885,17.98830409356725,1.2748538011695907,0,11,1.9213483146067416,8,19.0,0.0
PRV52544,6,6,3.8333333333333335,12,5666.666666666667,34000,6153.589738247641,5.300904271905207,17.666666666666668,1.0,2,2,1.0,1,3.0,1.0
PRV52545,13,13,1.6153846153846154,12,112.3076923076923,1460,112.48361704072333,82.46624662466246,17.76923076923077,1.0,0,2,1.0,3,3.25,0.0
PRV52547,2,2,0.0,0,1510.0,3020,2107.178207935912,1510.0,17.5,1.0,0,2,1.0,1,1.0,0.0
PRV52548,15,15,2.8,11,2583.3333333333335,38750,3868.5410071252345,118.97411911443717,17.2,1.6666666666666667,3,10,1.0,13,1.0714285714285714,0.3333333333333333
PRV52549,156,54,3.576923076923077,20,622.8205128205128,97160,1771.8278496701748,367.40789466018003,16.974358974358974,1.455128205128205,3,12,2.888888888888889,12,12.0,0.038461538461538464
PRV52551,5,5,1.6,8,184.0,920,139.7497763862254,184.0,17.8,1.2,0,4,1.0,3,1.25,0.0
PRV52552,55,54,1.9636363636363636,20,2179.4545454545455,119870,4813.739755918515,230.78096116851685,17.436363636363637,1.3272727272727274,5,13,1.0185185185185186,40,1.3414634146341464,0.2
PRV52553,8,8,4.25,20,7790.0,62320,9802.158654383957,297.0159027128157,16.875,1.75,3,7,1.0,8,0.8888888888888888,0.5
PRV52554,13,13,1.7692307692307692,20,151.53846153846155,1970,172.86054850881746,151.53846153846155,19.076923076923077,1.0769230769230769,0,2,1.0,9,1.3,0.0
PRV52555,7,7,2.857142857142857,20,514.2857142857143,3600,1228.8050719141359,514.2857142857143,17.0,1.4285714285714286,0,4,1.0,6,1.0,0.0
PRV52556,115,100,2.4695652173913043,20,4041.391304347826,464760,7755.459863632522,157.18182637921547,17.356521739130436,1.5913043478260869,29,33,1.15,81,1.4024390243902438,0.4
PRV52557,11,9,1.8181818181818181,20,88.18181818181819,970,87.1571203996761,88.18181818181819,17.545454545454547,1.0909090909090908,0,4,1.2222222222222223,9,1.1,0.0
PRV52558,494,440,1.4251012145748987,20,285.2226720647773,140900,556.8433297859691,279.39166307237065,17.524291497975707,1.194331983805668,1,5,1.1227272727272728,2,164.66666666666666,0.0
PRV52559,359,207,1.392757660167131,20,252.75766016713092,90740,549.3774280272122,250.34070400333746,17.57660167130919,1.0919220055710306,0,28,1.7342995169082125,7,44.875,0.0
PRV52560,503,174,1.2664015904572565,20,289.16500994035783,145450,601.1275085058244,270.70985745811697,17.48906560636183,1.0,0,8,2.8908045977011496,1,251.5,0.0
PRV52561,280,261,1.5178571428571428,20,460.35714285714283,128900,1219.05005070082,453.3922893767842,17.34285714285714,0.9928571428571429,0,2,1.0727969348659003,1,140.0,0.0
PRV52562,87,61,2.057471264367816,20,1041.6091954022988,90620,3636.6106356418313,204.0078258977752,17.551724137931036,1.1494252873563218,4,12,1.4262295081967213,22,3.782608695652174,0.06896551724137931
